id,name,technologies,platforms,numRegistrants,REGISTRANTS,numSubmitters,SUBMISSIONS,duration,prizes,winners,Challenge_Overview
30055800,"tco
megahack
update
fix
","['Node.js', 'API']",['NodeJS'],13,"akinwale
sah2ed
nauhil
codingdrone
code_now
blu3fox
ouyangki
Bende
genycopedison
sushmitsarmah
testXuSanping
renqingwei123
jackyzhangjb",2,"akinwale
ouyangki",2592000000,[500.0],['akinwale'],"challenge
overview
objective
megahack
simple
development
search
portal
allow
user
perform
search
pending
epa
law
regulation
base
search
criterion
available
today
see
relate
clean
air
act
enforcement
well
show
linkage
law
regulation
program
related
contest
objective
backend
nodejs
server
update
requirement
server
us
nodejs
server
us
angularjs
nodejs
backend
use
api
definition
find
implementation
detail
follow
miss
feature
add
backend
server
item
use
xml
parser
match
naics
program
agains
propose
rule
program
provide
search
api
fetch
propose
rule
include
detail
cfr
part
b
fetch
program
use
name
provide
search
frontend
xml
parser
c
filter
data
cfr
part
return
regulation
program
keywork
parameter
api
present
data
b
program
provide
search
api
fetch
propose
rule
include
detail
cfr
part
b
fetch
program
use
cfr
part
xml
parser
c
present
data
b
item
detail
tab
frontend
detail
page
populate
matched
regulation
like
cfr
part
title
first
regulation
match
hiperlink
url
present
title
second
regulation
match
hiperlink
url
present
naics
substance
input
allow
autocomplete
restrict
user
input
use
api
lookup
endpoint
item
bug
fix
search
page
naics
code
populate
properly
show
first
search
use
naics
code
give
error
read
property
undefined
city
populate
state
state
drop
long
search
without
zip
code
return
error
use
city
typeerror
read
property
undefined
onresultsloaded
http
new
anonymous
http
result
page
load
button
show
clean
air
act
flag
work
rule
part
detail
clean
air
act
flag
work
rule
part
facility
plot
facility
program
naics
paginate
load
button
resource
"
30055728,"cloud
hub
cron
conversion
",['Node.js'],['NodeJS'],11,"utkarshkukreti
akinwale
vinoh
blu3fox
tatethurston
jackyzhangjb
genycopedison
chubbchubbs
testXuSanping
nauhil
zzl_1121922154",2,"akinwale
tatethurston",2592000000,[125.0],['akinwale'],"cloud
hub
use
aws
elasticbeanstalk
worker
schedule
job
plan
migrate
machine
want
move
job
processing
want
take
job
list
job
controller
move
requirement
move
active
job
job
controller
new
file
remove
unused
controller
test
"
30055664,"drone
series
react
map
configuration
variable
deploy
heroku
step
",['ReactJS'],['Heroku'],11,"rajrkrish
r.nivedha1
vvvpig
veshu
genycopedison
rootxigua
codingdrone
Sky_
shaheen90
nitish1402
blu3fox",1,vvvpig,604548467,[300.0],['vvvpig'],"pretty
decent
start
drone
service
provider
app
ready
make
bunch
small
fix
enhancement
start
add
new
feature
forum
find
github
repo
front
end
happy
know
connect
work
backend
git
clone
npm
install
npm
start
see
server
code
reference
provide
forum
ready
go
front
end
create
facebook
scaffold
tool
brag
build
configuration
guess
build
configuration
two
thing
configuration
item
hardcoded
like
google
map
api
key
well
api
basepath
socket
want
pull
run
file
article
useful
use
namespace
step
step
instruction
deploy
heroku
article
useful
deploy
heroku
say
want
wrap
whole
thing
express
alternative
open
suggestion
fairly
new
react
especially
like
hear
opinion
source
github
issue
"
30055457,"cloud
hub
money
data
type
",['Node.js'],['NodeJS'],9,"PeterBest
krisjen
akinwale
hash3r
blu3fox
lp_evan
chris438
yassine123
lord_5et",1,akinwale,2592000000,[100.0],['akinwale'],"cloud
hub
originally
think
money
data
type
great
option
within
postgres
become
regret
decision
challenge
remove
datatype
migration
replace
decimal
type
project
overview
cloud
hub
try
help
client
solve
problem
know
software
application
spend
money
time
cloud
hub
take
data
credit
card
source
attempt
show
software
client
purchase
use
application
requirement
create
migration
remove
money
datatype
include
spend
remove
logic
config
modelwrapper
clean
remove
money
data
type
"
30055446,"cloud
hub
survey
endpoint
",['Node.js'],['NodeJS'],8,"akinwale
shaheen90
bvenkata
ptarunn
wcheung
ngoctay
blu3fox
yassine123",1,akinwale,2592000000,[100.0],['akinwale'],"cloud
hub
want
add
endpoint
new
table
future
challenge
go
power
create
endpoint
send
survey
today
create
record
project
overview
cloud
hub
try
help
client
solve
problem
know
software
application
spend
money
time
cloud
hub
take
data
credit
card
source
attempt
show
software
client
purchase
use
application
requirement
build
post
endpoint
create
record
build
get
endpoint
id
basic
test
endpoint
"
30055406,"cloud
hub
utilization
rollup
",['Node.js'],['NodeJS'],15,"renqingwei123
akinwale
codingdrone
blu3fox
testXuSanping
anosama
wcheung
mohhasbias
genycopedison
penpo
AhmadFathi
krisjen
replyramdas
jagzviruz
gpaoliveira",1,akinwale,2592000000,[75.0],['akinwale'],"original
challenge
updated
challenge
want
update
number
match
stats
cloud
hub
track
utilization
stats
data
application
company
use
want
add
nightly
job
roll
data
add
project
overview
cloud
hub
try
help
client
solve
problem
know
software
application
spend
money
time
cloud
hub
take
data
credit
card
source
attempt
show
software
client
purchase
use
application
requirement
add
dailystats
function
calculate
number
logins
current
month
grab
count
record
store
remove
refactor
code
update
stats
add
function
demoservice
generate
random
number
app
user
today
code
fake
number
range
number
user
"
30055403,"cloud
hub
update
react
",['Node.js'],['NodeJS'],2,"akinwale
mdaverde",1,akinwale,2592000000,[75.0],['akinwale'],"cloud
hub
look
update
react
redux
libraries
late
version
right
project
npm
library
react
redux
label
name
requirement
update
library
current
version
make
update
make
sure
test
still
build
project
run
locally
"
30055399,"upgrade
member
service
use
rabbitmq
instead
kafka
",['Java'],['Other'],26,"vvvpig
renqingwei123
faisalbasha1982
ngoctay
blu3fox
mulish
arunvelusamyd
otonamalo
dosuken123_123
codingdrone
cam.ashwini
karan.sharda
ravikrana
sah2ed
hafizinasil
sunbinbrother
zeasratwde
guessai
genycopedison
krisjen
wcheung
Aciel
Zioane
testXuSanping
anosama
penpo",1,vvvpig,2592000000,[100.0],['vvvpig'],"challenge
like
update
member
service
use
rabbitmq
instead
kafka
follow
step
require
build
version
source
code
attach
forum
build
run
clean
compile
describes
configuration
relate
rabbitmq
update
version
member
service
update
local
setup
guide
file
use
rabbitmq
instead
kafka
make
necessory
change
make
sure
api
service
publish
message
rabbitmq
comsume
message
rabbitmq
verify
member
service
still
function
properly
dependent
library
version
already
support
rabbitmq
see
file
"
30055395,"cloud
hub
utilization
rollup
",['Node.js'],['NodeJS'],5,"utkarshkukreti
akinwale
codingdrone
scvptz
Rakesh.Sa",1,akinwale,2592000000,[100.0],['akinwale'],"cloud
hub
track
utilization
stats
data
application
company
use
want
add
nightly
job
roll
data
add
project
overview
cloud
hub
try
help
client
solve
problem
know
software
application
spend
money
time
cloud
hub
take
data
credit
card
source
attempt
show
software
client
purchase
use
application
requirement
add
dailystats
function
calculate
number
logins
current
month
grab
count
record
store
remove
refactor
code
update
stats
add
function
demoservice
generate
random
number
app
user
today
code
fake
number
range
number
user
"
30055388,"gate
foundation
java
client
sa
file
validation
","['Java', 'Data Science']",['Other'],33,"akinwale
tladendo
Arif.Nyet
job_43uuuu
AleaActaEst
testXuSanping
republic82
genycopedison
linuxgeek
J.Bogusz
moshu
codingdrone
Rakesh.Sa
forest84
penpo
rtty
krisjen
scvptz
blu3fox
rainerschuster
666anshu666
ISEngineer
ciprian.mihaila
FullMyName
faisalbasha1982
hp87
sambitpaul
Jaiyama
sunbinbrother
guessai
kyerise
softsoft
taylor.chittick",1,akinwale,2592000000,[500.0],['akinwale'],"background
bill
melinda
gate
foundation
bmgf
healthy
birth
growth
development
hbgd
program
address
dual
problem
growth
poor
neurocognitive
development
include
contribute
factor
fetal
growth
restriction
preterm
birth
hbgd
program
create
unified
strategy
integrate
intervention
solve
complex
question
life
cycle
pathophysiology
intervention
scale
intervention
delivery
hbgdki
open
innovation
platform
develop
mobilize
global
unusual
suspect
data
science
community
well
understand
improve
neurocognitive
physical
health
child
worldwide
data
science
contest
aim
develop
predictive
model
tool
quantify
geographic
regional
cultural
socioeconomic
nutritional
trend
contribute
poor
neurocognitive
physical
growth
outcomes
child
tool
script
develop
challenge
support
data
analysis
effort
hbgdki
open
innovation
initiative
description
gate
foundation
hop
develop
capability
allow
sa
programmer
become
productive
challenge
stream
go
develop
application
dynamically
read
source
data
sas
binary
file
external
data
file
generate
sas
script
read
transform
file
first
step
process
generate
sa
script
model
sample
validation
purpose
challenge
validate
sa
data
file
use
metadata
file
describe
sas
import
transformation
process
data
file
question
requirement
require
implement
java
command
line
application
application
receive
parameter
path
configuration
file
property
file
require
configuration
value
describe
may
add
configuration
value
need
application
receive
input
configurable
path
folder
sa
data
file
file
path
point
file
instead
file
validate
path
metadata
file
csv
file
csv
file
column
name
sas
data
file
validate
without
extension
column
name
sa
data
column
validate
column
type
data
expect
application
retrieve
metadata
sa
data
file
validate
check
column
mention
csv
metadata
file
present
data
file
proper
type
sa
data
file
metadata
property
column
label
name
length
type
format
informat
application
produce
output
log
file
may
contain
success
message
sas
data
file
validation
error
message
column
pas
validation
miss
column
wrong
type
group
data
file
also
error
message
data
file
miss
java
application
well
design
read
command
line
argument
main
method
use
proper
object
orient
program
implement
functionality
also
well
documented
future
want
java
application
able
process
sa
data
file
execute
sas
script
like
use
sa
tool
much
possible
task
like
see
work
sa
jdbc
driver
configurable
property
"
30055382,"cloud
hub
daily
stats
job
",['Node.js'],['NodeJS'],8,"akinwale
AhmadFathi
sribharathi1427
gpaoliveira
Arif.Nyet
wcheung
mulish
dsinghvi",1,akinwale,2592000000,[125.0],['akinwale'],"cloud
hub
currently
nightly
job
aggregate
data
company
store
summary
data
postgres
want
expand
service
rollup
additional
information
want
store
number
active
user
assign
company
application
want
store
number
application
user
assign
order
validate
test
result
go
update
demo
service
provide
example
company
data
project
overview
cloud
hub
try
help
client
solve
problem
know
software
application
spend
money
time
cloud
hub
take
data
credit
card
source
attempt
show
software
client
purchase
use
application
requirement
modify
demo
service
assign
random
number
application
user
apps
update
dailystats
calculate
store
update
dailystats
calculate
user
apps
store
"
30055381,"cloud
hub
user
stats
modification
",['Node.js'],['NodeJS'],5,"codingdrone
akinwale
Colossalfy
utkarshkukreti
krisjen",1,akinwale,2592000000,[100.0],['akinwale'],"cloud
hub
originally
go
track
stats
application
use
want
modify
sometimes
company
duplicate
track
challenge
clean
change
migration
rename
column
data
store
table
project
overview
cloud
hub
try
help
client
solve
problem
know
software
application
spend
money
time
cloud
hub
take
data
credit
card
source
attempt
show
software
client
purchase
use
application
requirement
fix
change
require
running
migration
change
modify
use
update
test
base
change
"
30055365,"topcoder
upgrade
submission
service
core
",['Java'],['Other'],13,"vvvpig
B-Rabbit
sunny972538
LynforeverSue
Paras.Meh
Neekita1
genycopedison
krisjen
flyingj
testXuSanping
Rakesh.Sa
penpo
blu3fox",1,vvvpig,2592000000,[100.0],['vvvpig'],"challenge
like
upgrade
review
service
use
core
please
follow
upgrade
guide
core
attach
forum
proceed
upgrade
make
sure
service
function
properly
unit
test
pass
please
build
use
new
version
please
update
version
review
service
build
verification
please
follow
http
make
sure
change
still
function
properly
"
30055368,"topcoder
upgrade
tag
service
core
",['Java'],['Other'],9,"jayeshk26
phaniram
ciprian.mihaila
krisjen
vvvpig
kuoyichun1102
republic82
penpo
wcheung",1,vvvpig,2592000000,[60.0],['vvvpig'],"challenge
like
upgrade
tag
service
use
core
please
follow
upgrade
guide
core
attach
forum
proceed
upgrade
make
sure
service
function
properly
unit
test
pass
please
build
use
new
version
please
update
version
file
service
build
verification
build
mvn
clean
compile
install
build
microservice
service
folder
mvn
clean
compile
package
update
configuration
run
microservice
service
folder
java
jvm
params
microservice
server
note
jvm
params
include
environment
specific
parameter
hardcoded
yml
value
service
start
successfully
see
log
message
similar
one
display
list
register
endpoint
specific
service
service
start
cleanly
see
entry
resource
microservice
service
migrate
correctly
call
api
service
make
sure
function
properly
"
30055369,"topcoder
upgrade
alert
service
core
",['Java'],['Other'],11,"akshaymariyanna
B-Rabbit
phaniram
krisjen
vvvpig
nisha18
arjun_singh
republic82
toryt
penpo
wcheung",1,vvvpig,2592000000,[60.0],['vvvpig'],"challenge
like
upgrade
alert
service
use
core
please
follow
upgrade
guide
core
attach
forum
proceed
upgrade
make
sure
service
function
properly
unit
test
pass
please
build
use
new
version
please
update
version
file
service
build
verification
please
check
file
setup
verification
"
30055370,"topcoder
upgrade
challenge
service
core
",['Java'],['Other'],13,"Rakesh.Sa
codingdrone
ciprian.mihaila
krisjen
vvvpig
NGayLsy
republic82
penpo
karan.sharda
wcheung
scvptz
genycopedison
sfaxiano",1,vvvpig,2592000000,[100.0],['vvvpig'],"challenge
like
upgrade
challenge
service
use
core
please
follow
upgrade
guide
core
attach
forum
proceed
upgrade
make
sure
service
function
properly
unit
test
pass
please
build
use
new
version
please
update
version
file
service
build
verification
build
mvn
clean
compile
install
build
microservice
service
folder
mvn
clean
compile
package
update
configuration
run
microservice
service
folder
java
jvm
params
microservice
server
note
jvm
params
include
environment
specific
parameter
hardcoded
yml
value
service
start
successfully
see
log
message
similar
one
display
list
register
endpoint
specific
service
service
start
cleanly
see
entry
resource
microservice
service
migrate
correctly
call
api
service
make
sure
function
properly
"
30055367,"topcoder
upgrade
member
cert
service
core
",['Java'],['Other'],12,"blu3fox
krisjen
codingdrone
08kannan
wcheung
AhmadFathi
vvvpig
liwanwan
iHashtable
testXuSanping
Rakesh.Sa
penpo",1,vvvpig,2592000000,[60.0],['vvvpig'],"challenge
like
upgrade
member
cert
service
use
core
please
follow
upgrade
guide
core
attach
forum
proceed
upgrade
make
sure
service
function
properly
unit
test
pass
please
build
use
new
version
please
update
version
file
service
build
verification
build
mvn
clean
compile
install
build
microservice
src
folder
mvn
clean
compile
package
update
configuration
run
microservice
service
folder
java
jvm
params
microservice
server
note
jvm
params
include
environment
specific
parameter
hardcoded
yml
value
service
start
successfully
see
log
message
similar
one
display
list
register
endpoint
specific
service
service
start
cleanly
see
entry
resource
microservice
service
migrate
correctly
call
api
service
make
sure
function
properly
"
