id,label,name,technologies,platforms,numRegistrants,REGISTRANTS,numSubmitters,SUBMISSIONS,duration,prizes,winners,Challenge_Overview
30095106,0,"quartz
energy
overburden
calculator
api
challenge
",['Python'],['Other'],19,"dhruvit_r
Ksys
para3424
krisjen
Gando19850304
akinwale
LieutenantRoger
raunak1001
Gulam_Jeelani
asr
harishchennupa
veraabad
shailesh02
dayfly
naimavahab
v1nay84
y569109
nithyaasworld
linuxuser",2,"Ksys
shailesh02",863700000,[500.0],['Ksys'],"challenge
objective
python
rest
api
development
use
flask
framework
implement
crudl
endpoint
data
import
calculation
project
background
client
develop
specific
method
calculate
visualize
overburden
value
calculation
currently
excel
workbook
goal
create
api
store
process
data
move
calculation
excel
codebase
challenge
implement
crud
calculation
endpoint
technology
stack
python
flask
mongodb
code
access
starter
pack
project
code
available
forum
calculation
specification
document
available
forum
recommend
read
file
move
next
section
challenge
spec
individual
requirement
data
store
crudl
endpoint
set
crudl
endpoint
manage
input
data
set
calculation
result
input
json
format
list
input
field
require
calculation
available
calculation
spec
note
post
endpoint
accept
array
input
user
call
api
multiple
set
input
define
calculation
spec
apart
calculation
input
store
helper
field
name
samplenumber
depth
record
save
database
createdat
updatedat
endpoint
maintain
create
update
endpoint
recalculate
result
store
database
along
input
data
return
response
list
endpoint
support
pagination
filter
sort
name
date
general
requirement
unit
test
require
challenge
endpoint
annotate
swagger
annotation
swagger
ui
serve
api
endpoint
route
prefix
database
collection
name
prefixed
configuration
parameter
extract
common
setting
module
sensitive
configuration
parameter
set
environment
variable
db
url
credential
etc
environment
variable
prefix
please
make
sure
code
use
follow
style
guide
google
python
style
guide
python
style
guide
docstring
convention
code
linter
require
please
make
sure
yagni
kiss
solution
look
test
code
code
follow
good
design
principle
like
solid
principle
code
comprehensive
unit
test
code
implement
use
submit
source
code
deployment
guide
postman
collection
contain
sample
call
endpoint
"
30095105,0,"quartz
energy
api
",['Python'],['Other'],14,"Ksys
para3424
krisjen
Gando19850304
akinwale
LieutenantRoger
dhruvit_r
raunak1001
asr
veraabad
nithyaasworld
shailesh02
phoenix1992
ethetheherherhd",2,"Ksys
shailesh02",863640000,[500.0],['Ksys'],"challenge
objective
python
rest
api
development
use
flask
framework
implement
crudl
endpoint
data
import
calculation
project
background
client
develop
specific
method
calculation
visuals
oil
exploration
base
location
thickness
elements
layer
earth
scientist
make
prediction
whether
oil
also
know
pay
calculation
currently
excel
workbook
goal
create
api
store
process
data
move
calculation
excel
codebase
challenge
implement
crud
calculation
endpoint
technology
stack
python
flask
mongodb
code
access
starter
pack
project
code
available
forum
calculation
specification
document
available
forum
recommend
read
file
move
next
section
challenge
spec
individual
requirement
data
store
crudl
endpoint
set
crudl
endpoint
manage
input
data
set
calculation
result
input
json
format
list
input
field
require
calculation
available
calculation
spec
note
post
endpoint
accept
array
input
user
call
api
multiple
set
input
define
calculation
spec
apart
calculation
input
store
helper
field
name
samplenumber
depth
record
save
database
createdat
updatedat
endpoint
maintain
create
update
endpoint
recalculate
result
store
database
along
input
data
return
response
list
endpoint
support
pagination
filter
sort
name
date
general
requirement
unit
test
require
challenge
endpoint
annotate
swagger
annotation
swagger
ui
serve
api
endpoint
route
prefix
database
collection
name
prefixed
configuration
parameter
extract
common
setting
module
sensitive
configuration
parameter
set
environment
variable
db
url
credential
etc
environment
variable
prefix
please
make
sure
code
use
follow
style
guide
google
python
style
guide
python
style
guide
docstring
convention
code
linter
require
please
make
sure
yagni
kiss
solution
look
test
code
code
follow
good
design
principle
like
solid
principle
code
comprehensive
unit
test
code
implement
use
submit
source
code
deployment
guide
postman
collection
contain
sample
call
endpoint
"
30095004,0,"quartz
energy
unit
converter
api
update
",['Python'],['Other'],25,"akinwale
dhruvit_r
Ksys
lee0210
ShindouHikaru
sra1
saitejasedate
para3424
codingdrone
ash2018
cunhavictor
LieutenantRoger
sparemax
krisjen
k.mas
GTrush
songzy12
Gando19850304
wywhyy
rahulranjanmca
AltaiEzioR
gargdeepak22396
Kronos_28
ddebstuti
VSBPR",2,"dhruvit_r
cunhavictor",863700000,[400.0],['dhruvit_r'],"challenge
overview
challenge
objective
update
flask
python
service
endpoint
technology
stack
python
flask
mongodb
code
access
base
code
available
project
repository
master
branch
see
forums
access
detail
individual
requirement
see
requirement
challenge
forum
submit
change
git
patch
winner
require
raise
merge
request
"
30095006,0,"topcoder
project
service
multiple
invitation
email
",['Node.js'],['NodeJS'],10,"akinwale
para3424
codingdrone
LieutenantRoger
sparemax
TICKET_46076
solokop
krisjen
asr
oa414",1,TICKET_46076,863700000,[125.0],['TICKET_46076'],"support
invite
user
several
email
project
background
topcoder
project
service
main
backend
service
topcode
connect
application
topcoder
technology
stack
postgresql
code
access
work
challenge
do
one
repository
project
service
repo
http
branch
dev
commit
later
config
local
setup
provide
forum
individual
requirement
ability
invite
user
email
user
call
endpoint
projectid
create
invitation
email
check
email
belong
already
registered
user
use
utility
method
endpoint
call
method
support
get
one
user
one
email
try
invite
several
email
request
fail
fix
invite
several
user
email
implement
use
new
utility
method
call
lookupmultipleuseremails
call
endpoint
multiple
time
parallel
several
batch
necessary
able
configure
many
email
retrieve
parrallel
example
user
invite
email
configure
maximum
parallel
batch
request
parallel
parallel
parallel
implement
new
lookupmultipleuseremails
follow
existent
method
lookupuseremails
do
general
requirement
follow
existent
code
standard
approach
existent
unit
test
pass
lint
pas
verification
verification
may
deploy
connect
app
locally
target
use
locally
deploy
project
service
see
"
30095005,0,"topcoder
connect
redesign
setting
sidebar
","['ReactJS', 'SCSS']",['Other'],15,"akinwale
TICKET_46076
solokop
para3424
codingdrone
LieutenantRoger
sparemax
RajaGovindharaj
krisjen
sexta13
vignesh14thnov
gets0ul
neonray
dhruvit_r
Timor",4,"Timor
neonray
sexta13
vignesh14thnov",863700000,[200.0],['neonray'],"update
design
sidebar
setting
page
project
background
topcode
connect
application
topcoder
customer
use
topcoder
connect
input
requirement
project
manager
copilot
take
previous
challenge
update
design
sidebar
project
detail
page
go
update
sidebar
design
another
section
technology
stack
react
redux
cs
module
code
access
work
challenge
do
one
repository
connect
app
repo
http
branch
user
test
provide
forum
individual
requirement
currently
settings
page
sidebar
look
like
screenshot
see
live
demo
http
update
sidebar
per
new
design
provide
marvel
handoff
see
implementation
detail
screenshot
implement
user
information
section
per
design
marvel
file
create
new
dummy
reusable
component
section
call
usersummary
line
section
title
reuse
style
use
project
detail
page
menu
reuse
component
menulist
implement
banner
show
copyright
anymore
usersummary
project
count
hardcode
value
data
customer
since
date
obtain
redux
store
link
menu
next
project
profile
notification
setting
account
secutiry
report
add
use
fileicon
icon
mobile
screen
sidebar
show
top
like
do
project
detail
page
currently
use
twocolslayout
page
like
project
detail
page
keep
use
remove
component
code
use
replace
sidebar
general
requirement
make
unnecessary
change
code
make
easy
merge
change
work
parallel
screen
size
scope
style
use
color
https
new
color
introduce
design
please
replace
close
one
variables
exception
new
green
color
replace
blue
color
concern
regard
color
please
ask
forum
avoid
use
multilevel
nest
sc
use
cs
module
add
prefixes
nest
class
selector
use
global
cs
module
unless
change
global
style
new
style
use
global
user
react
redux
best
practice
standard
establish
repository
lint
pas
existent
unit
test
pass
git
patch
without
error
warning
question
concern
hesitate
raise
question
forum
"
30094664,1,"switch
tool
bill
parser
fix
device
parsing
",['Java'],['Other'],11,"akinwale
corrterr
guoqizhou123123
tanmay26k
yagna247
w13611348910
GunaK-TopCoder
sridevi792
nkumarcm
manish_yadav
sparemax",1,akinwale,863700000,[50.0],['akinwale'],"challenge
objective
update
bill
parser
parse
device
make
model
correctly
project
background
bill
parser
library
par
bill
data
pdf
file
improve
technology
stack
java
maven
pdf
parse
requirement
please
request
code
access
forum
http
please
check
sample
json
output
see
make
model
parse
correctly
please
fix
http
please
make
sure
code
well
document
exist
functionality
broken
winner
send
mr
repo
"
30094663,0,"switch
tool
bill
parser
feature
parse
update
",['Java'],['Other'],26,"rahulranjanmca
arulraj
akinwale
gets0ul
Gando19850304
kavukcutolga
mohhasbias
antjohns
krisjen
nims972
LieutenantRoger
sparemax
HeartWH
linuxuser
Samyuktha.G
uber
sridevi792
gargdeepak22396
dhruvit_r
Jack_Yu
SantiagoGregory
wangchong756
solokop
Zurtar
sadhwika35
Rakesh.Sa",2,"dhruvit_r
arulraj",863700000,[200.0],['arulraj'],"challenge
objective
update
feature
parse
bill
parser
project
background
bill
parser
library
par
bill
data
pdf
file
improve
technology
stack
java
maven
pdf
parse
requirement
please
request
code
access
forum
http
base
charge
find
customer
bill
capture
feature
access
fee
use
share
data
usage
like
bill
capture
access
fee
use
share
data
tick
carrier
find
tmo
charge
find
roam
international
usage
display
international
roaming
feature
since
mobile
offer
international
roam
today
tick
tmo
since
offer
plan
bill
recur
charge
like
subscription
need
capture
tick
mark
favor
carrier
find
tmo
similarly
party
purchase
bill
capture
tick
mark
favor
carrier
find
tmo
additional
charge
like
limited
insurance
protection
name
id
voicemail
text
visual
voicemail
web
guard
caller
tune
service
capture
since
tmo
plan
come
feature
tick
mark
favor
carrier
find
mobile
ignore
description
come
charge
bill
see
feature
data
model
name
incarrier
intmo
feature
appear
carrier
incarrier
true
appear
tmo
intmo
true
current
code
implement
billparserfactory
use
keyword
match
right
feature
configure
file
feature
tmo
intmo
true
please
test
implementation
pdf
file
make
sure
result
reasonable
please
make
sure
code
well
document
exist
functionality
broken
winner
send
mr
repo
"
30094661,0,"rtc
data
quality
setup
",['Gitlab'],['Other'],16,"sumeyyeaslan03
akinwale
Gungz
codingdrone
TICKET_46076
chubbchubbs
krisjen
Rakesh.Sa
nahidshahin
CrazyPython
Rushikesh.Deshp
rahulranjanmca
raunak1001
soumya.mohanty5
GunaK-TopCoder
harshant",2,"chubbchubbs
TICKET_46076",863700000,[300.0],['chubbchubbs'],"challenge
objective
create
pipeline
application
backend
project
background
part
series
challenge
build
tool
help
client
identify
duplicate
data
make
decision
data
use
finally
save
data
database
data
satisfies
one
criterion
application
put
data
set
staging
table
review
client
log
ui
build
earlier
stag
data
edit
make
selection
let
job
process
data
new
criterion
previous
challenge
build
cloud
function
import
data
google
cloud
object
storage
bucket
firestore
database
challenge
implement
pipeline
technology
stack
cloud
function
python
firestore
cloudsql
pubsub
gitlab
code
access
see
challenge
forum
get
access
project
repository
use
develop
branch
start
point
individual
requirement
create
gitlab
pipeline
configuration
deploy
backend
google
cloud
follow
application
get
list
step
require
deploy
app
environment
variable
extract
gitlab
variable
fork
repository
test
deployment
use
google
cloud
account
submit
submit
git
patch
require
change
"
30094980,1,"topcoder
profile
ui
fix
","['ReactJS', 'JavaScript', 'Node.js']",['Other'],8,"akinwale
dhruvit_r
krisjen
sparemax
Luxios
sasikumarn
daga_sumit
crazyk",2,"akinwale
dhruvit_r",690840000,[100.0],['akinwale'],"challenge
objective
fix
issue
profile
tool
screen
list
individual
requirement
project
background
process
migrate
many
legacy
page
platform
new
community
app
repo
base
new
technology
stack
improve
overall
user
experience
series
challenge
target
public
profile
page
profile
setting
page
base
new
design
attach
challenge
forum
available
registration
technology
stack
javascript
code
access
work
do
community
app
repo
branch
individual
requirement
profile
language
table
languages
add
sort
alphabetically
applicable
add
edit
flow
profile
work
current
checkbox
check
show
gray
shadow
end
date
box
expectation
end
date
box
appear
field
content
area
gray
field
bottom
issue
link
profile
work
space
enter
company
edit
add
button
press
error
message
show
company
field
state
company
blank
applicable
mandatory
field
education
work
hobby
basic
info
first
name
last
name
tool
software
tool
service
provider
tool
subscription
profile
work
currently
show
year
table
user
add
education
work
show
ex
instead
link
work
make
sure
education
important
note
follow
best
practice
establish
repository
use
library
http
current
reactjs
base
app
part
challenge
submission
also
improve
http
update
properly
use
redux
properly
split
code
reusable
react
component
conveniently
group
inside
folder
structure
violate
eslint
rule
js
code
stylelint
rule
scss
properly
use
style
use
sc
variable
mixins
global
stylesheets
especially
relate
color
font
etc
break
exist
unit
test
etc
doubt
hesitate
ask
clarification
challenge
forum
"
30094657,0,"performance
showdown
create
hapi
nest
apis
","['TypeScript', 'Node.js']",['Other'],14,"rahulranjanmca
dhruvit_r
e06widu
akinwale
para3424
mulish
vasilica.olariu
codingdrone
krisjen
arpitchaudhari
mohhasbias
renqingwei123
menji
gets0ul",1,dhruvit_r,863700000,[350.0],['dhruvit_r'],"challenge
objective
create
hapi
nest
apis
project
background
want
performance
test
hapi
vs
nest
redis
v
mongodb
technology
stack
redis
mongodb
option
docker
node
typescript
nx
http
hapi
http
nestjs
http
requirement
implement
api
source
mongodb
redis
type
accessory
handset
tablet
wearable
api
simply
fetch
correspond
data
mongodb
redis
api
response
format
match
sample
data
source
redis
get
value
correspond
key
deserialize
json
return
source
mongodb
fetch
record
correspond
collection
format
like
sample
data
return
implement
api
use
hapi
create
two
module
nx
workspace
one
defines
hapi
api
plugin
main
app
import
api
plugin
use
necessary
please
refer
forum
see
hapi
code
structure
implement
api
use
nestjs
create
two
module
nx
workspace
one
defines
nestjs
api
module
main
app
import
api
module
use
necessary
use
create
swagger
ui
allow
user
export
swagger
json
yaml
file
please
use
interface
define
api
please
define
interface
type
make
sure
lint
pass
documentation
complete
"
